User_ID,Home_Hub,Work_Hub,Mode,Monthly_Income,Is_Rainy_Day,Daily_Commute_Cost,Daily_Time_Mins,Sleep_Debt_Hours,Monthly_Cash_Spend,Hourly_Rate,Monthly_Hours_Lost,Opportunity_Cost,Sleep_Debt_Cost,Total_Commute_Tax,Tax_Percentage_of_Income
LOS-0545,Surulere,Ikeja,Private Car,371184,1,6240.0,210,1.5,110400.0,2319.9,77.0,71452.92,19139.175,200992.09,54.15
LOS-0546,Egbeda,Ikeja,Private Car,788515,0,6000.0,240,3.0,138000.0,4928.21875,88.0,173473.3,81315.609375,392788.91,49.81
LOS-0547,Surulere,Ikeja,BRT,92635,0,1140.0,120,1.5,25080.0,578.96875,44.0,10189.85,4776.4921875,40046.34,43.23
LOS-0548,Ikorodu,Ikeja,BRT,90646,0,1500.0,240,3.0,33000.0,566.5375,88.0,19942.12,9347.86875,62289.99,68.72
LOS-0549,Egbeda,Victoria Island,Private Car,460015,0,14000.0,240,3.0,322000.0,2875.09375,88.0,101203.3,47439.046875,470642.35,102.31
LOS-0550,Ikorodu,Ikeja,Danfo,76957,0,2400.0,240,3.0,63360.0,480.98125,88.0,16930.54,7936.190625,88226.73,114.64
LOS-0551,Egbeda,Ikeja,BRT,298412,0,900.0,240,3.0,19800.0,1865.075,88.0,65650.64,30773.7375,116224.38,38.95
LOS-0552,Egbeda,Ikeja,BRT,255193,0,900.0,240,3.0,19800.0,1594.95625,88.0,56142.46,26316.778125,102259.24,40.07
LOS-0553,Surulere,Victoria Island,Private Car,791505,1,10400.0,210,1.5,184000.0,4946.90625,77.0,152364.71,40811.9765625,377176.69,47.65
LOS-0554,Surulere,Victoria Island,BRT,87935,0,1140.0,120,1.5,25080.0,549.59375,44.0,9672.85,4534.1484375,39287.0,44.68
LOS-0555,Egbeda,Victoria Island,Private Car,596489,0,14000.0,240,3.0,322000.0,3728.05625,88.0,131227.58,61512.928125,514740.51,86.3
LOS-0556,Surulere,Ikeja,Danfo,266676,0,1800.0,120,1.5,47520.0,1666.725,44.0,29334.36,13750.481249999999,90604.84,33.98
LOS-0557,Egbeda,Ikeja,Danfo,412709,0,1600.0,240,3.0,42240.0,2579.43125,88.0,90795.98,42560.615625,175596.6,42.55
LOS-0558,Egbeda,Victoria Island,Private Car,598197,0,14000.0,240,3.0,322000.0,3738.73125,88.0,131603.34,61689.065624999996,515292.41,86.14
LOS-0559,Egbeda,Ikeja,Danfo,220597,0,1600.0,240,3.0,42240.0,1378.73125,88.0,48531.34,22749.065625,113520.41,51.46
LOS-0560,Surulere,Victoria Island,Danfo,322466,1,2700.0,210,1.5,47520.0,2015.4125,77.0,62074.7,16627.153125,126221.86,39.14
LOS-0561,Egbeda,Ikeja,Danfo,70110,0,1600.0,240,3.0,42240.0,438.1875,88.0,15424.2,7230.09375,64894.29,92.56
LOS-0562,Egbeda,Ikeja,Private Car,369797,1,7800.0,330,3.0,138000.0,2311.23125,121.0,111863.59,38135.315624999996,287998.91,77.88
LOS-0563,Surulere,Victoria Island,BRT,330884,0,1140.0,120,1.5,25080.0,2068.025,44.0,36397.24,17061.20625,78538.45,23.74
LOS-0564,Surulere,Ikeja,Danfo,78052,0,1800.0,120,1.5,47520.0,487.825,44.0,8585.72,4024.55625,60130.28,77.04
LOS-0565,Ikorodu,Victoria Island,BRT,806186,1,2200.0,330,3.0,48400.0,5038.6625,121.0,243871.26,83137.93125000001,375409.2,46.57
LOS-0566,Egbeda,Ikeja,Danfo,158634,1,2400.0,330,3.0,42240.0,991.4625,121.0,47986.78,16359.13125,106585.92,67.19
LOS-0567,Surulere,Ikeja,Private Car,500314,1,6240.0,210,1.5,110400.0,3126.9625,77.0,96310.44,25797.440625,232507.89,46.47
LOS-0568,Ikorodu,Ikeja,BRT,683470,1,1500.0,330,3.0,33000.0,4271.6875,121.0,206749.68,70482.84375,310232.52,45.39
LOS-0569,Ikorodu,Ikeja,Danfo,325695,1,3600.0,330,3.0,63360.0,2035.59375,121.0,98522.74,33587.296875,195470.03,60.02
LOS-0570,Ikorodu,Victoria Island,Danfo,382520,0,3600.0,240,3.0,95040.0,2390.75,88.0,84154.4,39447.375,218641.78,57.16
LOS-0571,Egbeda,Victoria Island,Danfo,150396,0,3200.0,240,3.0,84480.0,939.975,88.0,33087.12,15509.5875,133076.71,88.48
LOS-0572,Surulere,Ikeja,BRT,807943,1,1140.0,210,1.5,25080.0,5049.64375,77.0,155529.03,41659.5609375,222268.59,27.51
LOS-0573,Egbeda,Victoria Island,Danfo,99911,1,4800.0,330,3.0,84480.0,624.44375,121.0,30223.08,10303.321875,125006.4,125.12
LOS-0574,Egbeda,Ikeja,Private Car,791733,0,6000.0,240,3.0,138000.0,4948.33125,88.0,174181.26,81647.465625,393828.73,49.74
LOS-0575,Ikorodu,Victoria Island,Danfo,217389,1,5400.0,330,3.0,95040.0,1358.68125,121.0,65760.17,22418.240625000002,183218.41,84.28
LOS-0576,Egbeda,Ikeja,Private Car,557946,0,6000.0,240,3.0,138000.0,3487.1625,88.0,122748.12,57538.18125,318286.3,57.05
LOS-0577,Egbeda,Victoria Island,Private Car,834322,0,14000.0,240,3.0,322000.0,5214.5125,88.0,183550.84,86039.45625,591590.3,70.91
LOS-0578,Surulere,Ikeja,Private Car,805591,1,6240.0,210,1.5,110400.0,5034.94375,77.0,155076.27,41538.285937500004,307014.55,38.11
LOS-0579,Egbeda,Ikeja,Private Car,576279,0,6000.0,240,3.0,138000.0,3601.74375,88.0,126781.38,59428.771875,324210.15,56.26
LOS-0580,Surulere,Ikeja,Danfo,606761,0,1800.0,120,1.5,47520.0,3792.25625,44.0,66743.71,31286.1140625,145549.82,23.99
LOS-0581,Ikorodu,Ikeja,Danfo,631664,0,2400.0,240,3.0,63360.0,3947.9,88.0,138966.08,65140.35,267466.43,42.34
LOS-0582,Ikorodu,Victoria Island,Danfo,74946,0,3600.0,240,3.0,95040.0,468.4125,88.0,16488.12,7728.806250000001,119256.93,159.12
LOS-0583,Surulere,Ikeja,Private Car,834901,0,4800.0,120,1.5,110400.0,5218.13125,44.0,91839.11,43049.582812500004,245288.69,29.38
LOS-0584,Egbeda,Ikeja,Private Car,480863,0,6000.0,240,3.0,138000.0,3005.39375,88.0,105789.86,49588.996875000004,293378.86,61.01
LOS-0585,Egbeda,Ikeja,BRT,729851,1,900.0,330,3.0,19800.0,4561.56875,121.0,220779.93,75265.88437500001,315845.81,43.28
LOS-0586,Egbeda,Ikeja,BRT,684823,0,900.0,240,3.0,19800.0,4280.14375,88.0,150661.06,70622.371875,241083.43,35.2
LOS-0587,Surulere,Victoria Island,Private Car,391038,0,8000.0,120,1.5,184000.0,2443.9875,44.0,43014.18,20162.896875000002,247177.08,63.21
LOS-0588,Ikorodu,Ikeja,Private Car,471458,0,9600.0,240,3.0,220800.0,2946.6125,88.0,103720.76,48619.106250000004,373139.87,79.15
LOS-0589,Egbeda,Ikeja,Private Car,541272,0,6000.0,240,3.0,138000.0,3382.95,88.0,119079.84,55818.674999999996,312898.52,57.81
LOS-0590,Ikorodu,Ikeja,BRT,690919,0,1500.0,240,3.0,33000.0,4318.24375,88.0,152002.18,71251.02187499999,256253.2,37.09
LOS-0591,Surulere,Ikeja,Private Car,727015,0,4800.0,120,1.5,110400.0,4543.84375,44.0,79971.65,37486.7109375,227858.36,31.34
LOS-0592,Surulere,Ikeja,BRT,90278,0,1140.0,120,1.5,25080.0,564.2375,44.0,9930.58,4654.959374999999,39665.54,43.94
LOS-0593,Surulere,Victoria Island,BRT,790489,0,1140.0,120,1.5,25080.0,4940.55625,44.0,86953.79,40759.589062499996,152793.38,19.33
LOS-0594,Surulere,Victoria Island,Danfo,211901,0,1800.0,120,1.5,47520.0,1324.38125,44.0,23309.11,10926.145312499999,81755.26,38.58
LOS-0595,Ikorodu,Ikeja,BRT,204806,0,1500.0,240,3.0,33000.0,1280.0375,88.0,45057.32,21120.618749999998,99177.94,48.43
LOS-0596,Ikorodu,Victoria Island,Danfo,812597,0,3600.0,240,3.0,95040.0,5078.73125,88.0,178771.34,83799.065625,357610.41,44.01
LOS-0597,Egbeda,Ikeja,BRT,549752,0,900.0,240,3.0,19800.0,3435.95,88.0,120945.44,56693.174999999996,197438.62,35.91
LOS-0598,Ikorodu,Ikeja,BRT,686420,1,1500.0,330,3.0,33000.0,4290.125,121.0,207642.05,70787.0625,311429.11,45.37
LOS-0599,Ikorodu,Ikeja,Danfo,81536,1,3600.0,330,3.0,63360.0,509.6,121.0,24664.64,8408.4,96433.04,118.27
LOS-0600,Ikorodu,Ikeja,Private Car,584055,1,12480.0,330,3.0,220800.0,3650.34375,121.0,176676.64,60230.671875,457707.31,78.37
LOS-0601,Egbeda,Victoria Island,Private Car,771223,0,14000.0,240,3.0,322000.0,4820.14375,88.0,169669.06,79532.371875,571201.43,74.06
LOS-0602,Surulere,Victoria Island,Private Car,381139,0,8000.0,120,1.5,184000.0,2382.11875,44.0,41925.29,19652.4796875,245577.77,64.43
LOS-0603,Egbeda,Ikeja,Private Car,466655,0,6000.0,240,3.0,138000.0,2916.59375,88.0,102664.1,48123.796875,288787.9,61.88
LOS-0604,Ikorodu,Ikeja,BRT,81236,0,1500.0,240,3.0,33000.0,507.725,88.0,17871.92,8377.4625,59249.38,72.93
LOS-0605,Egbeda,Ikeja,Private Car,438239,0,6000.0,240,3.0,138000.0,2738.99375,88.0,96412.58,45193.396875,279605.98,63.8
LOS-0606,Surulere,Ikeja,Private Car,358592,1,6240.0,210,1.5,110400.0,2241.2,77.0,69028.96,18489.899999999998,197918.86,55.19
LOS-0607,Egbeda,Victoria Island,Private Car,653373,0,14000.0,240,3.0,322000.0,4083.58125,88.0,143742.06,67379.090625,533121.15,81.6
LOS-0608,Ikorodu,Ikeja,Private Car,643824,0,9600.0,240,3.0,220800.0,4023.9,88.0,141641.28,66394.35,428835.63,66.61
LOS-0609,Surulere,Ikeja,Danfo,165761,1,2700.0,210,1.5,47520.0,1036.00625,77.0,31908.99,8547.051562499999,87976.04,53.07
LOS-0610,Ikorodu,Ikeja,Private Car,334947,0,9600.0,240,3.0,220800.0,2093.41875,88.0,73688.34,34541.409374999996,329029.75,98.23
LOS-0611,Surulere,Ikeja,Private Car,518386,0,4800.0,120,1.5,110400.0,3239.9125,44.0,57022.46,26729.278125,194151.74,37.45
LOS-0612,Surulere,Victoria Island,Private Car,845838,0,8000.0,120,1.5,184000.0,5286.4875,44.0,93042.18,43613.521875,320655.7,37.91
LOS-0613,Egbeda,Ikeja,Private Car,392823,0,6000.0,240,3.0,138000.0,2455.14375,88.0,86421.06,40509.871875000004,264930.93,67.44
LOS-0614,Egbeda,Ikeja,Danfo,82671,0,1600.0,240,3.0,42240.0,516.69375,88.0,18187.62,8525.446875,68953.07,83.41
LOS-0615,Ikorodu,Victoria Island,Danfo,239907,0,3600.0,240,3.0,95040.0,1499.41875,88.0,52779.54,24740.409375,172559.95,71.93
LOS-0616,Egbeda,Victoria Island,Danfo,95619,0,3200.0,240,3.0,84480.0,597.61875,88.0,21036.18,9860.709375,115376.89,120.66
LOS-0617,Ikorodu,Ikeja,BRT,301768,0,1500.0,240,3.0,33000.0,1886.05,88.0,66388.96,31119.825,130508.78,43.25
LOS-0618,Egbeda,Ikeja,BRT,317789,1,900.0,330,3.0,19800.0,1986.18125,121.0,96131.17,32771.990625,148703.16,46.79
LOS-0619,Surulere,Victoria Island,BRT,81342,1,1140.0,210,1.5,25080.0,508.3875,77.0,15658.34,4194.196875,44932.53,55.24
LOS-0620,Egbeda,Victoria Island,Private Car,364266,0,14000.0,240,3.0,322000.0,2276.6625,88.0,80138.52,37564.93125,439703.45,120.71
LOS-0621,Ikorodu,Victoria Island,Private Car,620432,0,15600.0,240,3.0,358800.0,3877.7,88.0,136495.04,63982.049999999996,559277.09,90.14
LOS-0622,Egbeda,Ikeja,Private Car,813184,0,6000.0,240,3.0,138000.0,5082.4,88.0,178900.48,83859.59999999999,400760.08,49.28
LOS-0623,Egbeda,Victoria Island,Danfo,84271,0,3200.0,240,3.0,84480.0,526.69375,88.0,18539.62,8690.446875,111710.07,132.56
LOS-0624,Surulere,Victoria Island,BRT,75462,0,1140.0,120,1.5,25080.0,471.6375,44.0,8300.82,3891.009375,37271.83,49.39
LOS-0625,Egbeda,Victoria Island,Private Car,817067,1,18200.0,330,3.0,322000.0,5106.66875,121.0,247162.77,84260.034375,653422.8,79.97
LOS-0626,Ikorodu,Victoria Island,BRT,228623,1,2200.0,330,3.0,48400.0,1428.89375,121.0,69158.46,23576.746875,141135.2,61.73
LOS-0627,Surulere,Ikeja,BRT,82616,0,1140.0,120,1.5,25080.0,516.35,44.0,9087.76,4259.8875,38427.65,46.51
LOS-0628,Ikorodu,Ikeja,BRT,81167,0,1500.0,240,3.0,33000.0,507.29375,88.0,17856.74,8370.346875,59227.09,72.97
LOS-0629,Egbeda,Victoria Island,Private Car,647566,0,14000.0,240,3.0,322000.0,4047.2875,88.0,142464.52,66780.24375,531244.76,82.04
LOS-0630,Ikorodu,Victoria Island,Private Car,814370,0,15600.0,240,3.0,358800.0,5089.8125,88.0,179161.4,83981.90625,621943.31,76.37
LOS-0631,Surulere,Ikeja,Private Car,434566,0,4800.0,120,1.5,110400.0,2716.0375,44.0,47802.26,22407.309375,180609.57,41.56
LOS-0632,Egbeda,Victoria Island,Private Car,390973,0,14000.0,240,3.0,322000.0,2443.58125,88.0,86014.06,40319.090625000004,448333.15,114.67
LOS-0633,Ikorodu,Ikeja,Private Car,432943,0,9600.0,240,3.0,220800.0,2705.89375,88.0,95247.46,44647.246875000004,360694.71,83.31
LOS-0634,Egbeda,Ikeja,BRT,238507,0,900.0,240,3.0,19800.0,1490.66875,88.0,52471.54,24596.034375,96867.57,40.61
LOS-0635,Ikorodu,Ikeja,Danfo,78408,0,2400.0,240,3.0,63360.0,490.05,88.0,17249.76,8085.825,88695.58,113.12
LOS-0636,Surulere,Ikeja,Danfo,79140,0,1800.0,120,1.5,47520.0,494.625,44.0,8705.4,4080.65625,60306.06,76.2
LOS-0637,Surulere,Ikeja,Private Car,625343,1,6240.0,210,1.5,110400.0,3908.39375,77.0,120378.53,32244.248437500002,263022.78,42.06
LOS-0638,Surulere,Ikeja,BRT,85693,0,1140.0,120,1.5,25080.0,535.58125,44.0,9426.23,4418.545312499999,38924.78,45.42
LOS-0639,Surulere,Ikeja,Private Car,407507,0,4800.0,120,1.5,110400.0,2546.91875,44.0,44825.77,21012.079687499998,176237.85,43.25
LOS-0640,Egbeda,Ikeja,Danfo,163539,0,1600.0,240,3.0,42240.0,1022.11875,88.0,35978.58,16864.959375,95083.54,58.14
LOS-0641,Ikorodu,Victoria Island,BRT,73688,0,2200.0,240,3.0,48400.0,460.55,88.0,16211.36,7599.075,72210.44,97.99
LOS-0642,Ikorodu,Victoria Island,Private Car,798173,1,20280.0,330,3.0,358800.0,4988.58125,121.0,241447.33,82311.590625,682558.92,85.52
LOS-0643,Ikorodu,Ikeja,Danfo,324825,0,2400.0,240,3.0,63360.0,2030.15625,88.0,71461.5,33497.578125,168319.08,51.82
LOS-0644,Ikorodu,Ikeja,Danfo,295249,0,2400.0,240,3.0,63360.0,1845.30625,88.0,64954.78,30447.553125000002,158762.33,53.77
LOS-0645,Ikorodu,Ikeja,BRT,229673,0,1500.0,240,3.0,33000.0,1435.45625,88.0,50528.06,23685.028125,107213.09,46.68
LOS-0646,Egbeda,Ikeja,Danfo,313602,0,1600.0,240,3.0,42240.0,1960.0125,88.0,68992.44,32340.20625,143572.65,45.78
LOS-0647,Egbeda,Ikeja,BRT,305198,0,900.0,240,3.0,19800.0,1907.4875,88.0,67143.56,31473.54375,118417.1,38.8
LOS-0648,Surulere,Victoria Island,Private Car,715264,0,8000.0,120,1.5,184000.0,4470.4,44.0,78679.04,36880.799999999996,299559.84,41.88
LOS-0649,Ikorodu,Victoria Island,Private Car,831762,1,20280.0,330,3.0,358800.0,5198.5125,121.0,251608.01,85775.45625,696183.46,83.7
LOS-0650,Surulere,Ikeja,Danfo,95595,0,1800.0,120,1.5,47520.0,597.46875,44.0,10515.45,4929.1171875,62964.57,65.87
LOS-0651,Surulere,Victoria Island,BRT,844826,0,1140.0,120,1.5,25080.0,5280.1625,44.0,92930.86,43561.340625000004,161572.2,19.12
LOS-0652,Ikorodu,Victoria Island,Private Car,701311,1,20280.0,330,3.0,358800.0,4383.19375,121.0,212146.58,72322.69687500001,643269.27,91.72
LOS-0653,Egbeda,Ikeja,BRT,317242,0,900.0,240,3.0,19800.0,1982.7625,88.0,69793.24,32715.58125,122308.82,38.55
LOS-0654,Egbeda,Victoria Island,BRT,751748,1,1960.0,330,3.0,43120.0,4698.425,121.0,227403.77,77524.0125,348047.78,46.3
LOS-0655,Ikorodu,Ikeja,Private Car,550052,0,9600.0,240,3.0,220800.0,3437.825,88.0,121011.44,56724.112499999996,398535.55,72.45
LOS-0656,Egbeda,Victoria Island,Danfo,212375,0,3200.0,240,3.0,84480.0,1327.34375,88.0,46722.5,21901.171875,153103.67,72.09
LOS-0657,Egbeda,Ikeja,Private Car,549350,0,6000.0,240,3.0,138000.0,3433.4375,88.0,120857.0,56651.71875,315508.72,57.43
LOS-0658,Egbeda,Victoria Island,Private Car,663549,0,14000.0,240,3.0,322000.0,4147.18125,88.0,145980.78,68428.49062499999,536409.27,80.84
LOS-0659,Egbeda,Victoria Island,Private Car,364799,1,18200.0,330,3.0,322000.0,2279.99375,121.0,110351.7,37619.896875,469971.59,128.83
LOS-0660,Egbeda,Ikeja,BRT,240342,0,900.0,240,3.0,19800.0,1502.1375,88.0,52875.24,24785.26875,97460.51,40.55
LOS-0661,Egbeda,Victoria Island,Danfo,92693,0,3200.0,240,3.0,84480.0,579.33125,88.0,20392.46,9558.965624999999,114431.43,123.45
LOS-0662,Surulere,Ikeja,Private Car,703297,0,4800.0,120,1.5,110400.0,4395.60625,44.0,77362.67,36263.7515625,224026.42,31.85
LOS-0663,Ikorodu,Ikeja,Private Car,397398,0,9600.0,240,3.0,220800.0,2483.7375,88.0,87427.56,40981.668750000004,349209.23,87.87
LOS-0664,Ikorodu,Ikeja,Private Car,417094,1,12480.0,330,3.0,220800.0,2606.8375,121.0,126170.94,43012.81875,389983.75,93.5
LOS-0665,Ikorodu,Ikeja,BRT,240911,0,1500.0,240,3.0,33000.0,1505.69375,88.0,53000.42,24843.946874999998,110844.37,46.01
LOS-0666,Surulere,Victoria Island,BRT,74519,0,1140.0,120,1.5,25080.0,465.74375,44.0,8197.09,3842.3859374999997,37119.48,49.81
LOS-0667,Egbeda,Ikeja,Danfo,518555,0,1600.0,240,3.0,42240.0,3240.96875,88.0,114082.1,53475.984375,209798.08,40.46
LOS-0668,Ikorodu,Victoria Island,Private Car,394676,0,15600.0,240,3.0,358800.0,2466.725,88.0,86828.72,40700.9625,486329.68,123.22
LOS-0669,Ikorodu,Victoria Island,Private Car,515154,0,15600.0,240,3.0,358800.0,3219.7125,88.0,113333.88,53125.25625,525259.14,101.96
LOS-0670,Ikorodu,Ikeja,Private Car,235444,0,9600.0,240,3.0,220800.0,1471.525,88.0,51797.68,24280.162500000002,296877.84,126.09
LOS-0671,Ikorodu,Victoria Island,BRT,342361,0,2200.0,240,3.0,48400.0,2139.75625,88.0,75319.42,35305.978125,159025.4,46.45
LOS-0672,Ikorodu,Victoria Island,BRT,78801,0,2200.0,240,3.0,48400.0,492.50625,88.0,17336.22,8126.353125000001,73862.57,93.73
LOS-0673,Egbeda,Ikeja,BRT,382459,0,900.0,240,3.0,19800.0,2390.36875,88.0,84140.98,39441.084375,143382.06,37.49
LOS-0674,Surulere,Ikeja,Private Car,284222,0,4800.0,120,1.5,110400.0,1776.3875,44.0,31264.42,14655.196875,156319.62,55.0
LOS-0675,Ikorodu,Ikeja,Private Car,678074,0,9600.0,240,3.0,220800.0,4237.9625,88.0,149176.28,69926.38124999999,439902.66,64.88
LOS-0676,Ikorodu,Victoria Island,Danfo,396859,0,3600.0,240,3.0,95040.0,2480.36875,88.0,87308.98,40926.084375,223275.06,56.26
LOS-0677,Ikorodu,Victoria Island,Private Car,449807,0,15600.0,240,3.0,358800.0,2811.29375,88.0,98957.54,46386.346874999996,504143.89,112.08
LOS-0678,Surulere,Victoria Island,Private Car,470878,0,8000.0,120,1.5,184000.0,2942.9875,44.0,51796.58,24279.646875000002,260076.23,55.23
LOS-0679,Ikorodu,Victoria Island,Danfo,85871,0,3600.0,240,3.0,95040.0,536.69375,88.0,18891.62,8855.446875,122787.07,142.99
LOS-0680,Ikorodu,Ikeja,BRT,709958,0,1500.0,240,3.0,33000.0,4437.2375,88.0,156190.76,73214.41875,262405.18,36.96
LOS-0681,Surulere,Victoria Island,Private Car,806000,0,8000.0,120,1.5,184000.0,5037.5,44.0,88660.0,41559.375,314219.38,38.99
LOS-0682,Egbeda,Victoria Island,BRT,89060,0,1960.0,240,3.0,43120.0,556.625,88.0,19593.2,9184.3125,71897.51,80.73
LOS-0683,Egbeda,Victoria Island,Danfo,77131,1,4800.0,330,3.0,84480.0,482.06875,121.0,23332.13,7954.134375000001,115766.26,150.09
LOS-0684,Egbeda,Victoria Island,Danfo,188019,0,3200.0,240,3.0,84480.0,1175.11875,88.0,41364.18,19389.459375000002,145233.64,77.24
LOS-0685,Surulere,Victoria Island,Danfo,830539,0,1800.0,120,1.5,47520.0,5190.86875,44.0,91359.29,42824.667187499996,181703.96,21.88
LOS-0686,Egbeda,Victoria Island,Danfo,268355,0,3200.0,240,3.0,84480.0,1677.21875,88.0,59038.1,27674.109375,171192.21,63.79
LOS-0687,Egbeda,Ikeja,BRT,655379,0,900.0,240,3.0,19800.0,4096.11875,88.0,144183.38,67585.95937499999,231569.34,35.33
LOS-0688,Surulere,Ikeja,Danfo,93112,0,1800.0,120,1.5,47520.0,581.95,44.0,10242.32,4801.087500000001,62563.41,67.19
LOS-0689,Ikorodu,Ikeja,Danfo,95214,0,2400.0,240,3.0,63360.0,595.0875,88.0,20947.08,9818.94375,94126.02,98.86
LOS-0690,Surulere,Ikeja,BRT,327375,1,1140.0,210,1.5,25080.0,2046.09375,77.0,63019.69,16880.2734375,104979.96,32.07
LOS-0691,Surulere,Victoria Island,BRT,184047,0,1140.0,120,1.5,25080.0,1150.29375,44.0,20245.17,9489.9234375,54815.09,29.78
LOS-0692,Ikorodu,Victoria Island,BRT,335289,1,2200.0,330,3.0,48400.0,2095.55625,121.0,101424.92,34576.678125,184401.6,55.0
LOS-0693,Egbeda,Victoria Island,BRT,70907,0,1960.0,240,3.0,43120.0,443.16875,88.0,15599.54,7312.284375,66031.82,93.12
LOS-0694,Egbeda,Ikeja,Danfo,75672,0,1600.0,240,3.0,42240.0,472.95,88.0,16647.84,7803.675,66691.52,88.13
LOS-0695,Ikorodu,Ikeja,Private Car,804413,0,9600.0,240,3.0,220800.0,5027.58125,88.0,176970.86,82955.090625,480725.95,59.76
LOS-0696,Ikorodu,Victoria Island,Danfo,553532,0,3600.0,240,3.0,95040.0,3459.575,88.0,121777.04,57082.987499999996,273900.03,49.48
LOS-0697,Surulere,Victoria Island,Private Car,558778,0,8000.0,120,1.5,184000.0,3492.3625,44.0,61465.58,28811.990625000002,274277.57,49.09
LOS-0698,Ikorodu,Victoria Island,BRT,492853,0,2200.0,240,3.0,48400.0,3080.33125,88.0,108427.66,50825.465625000004,207653.13,42.13
LOS-0699,Ikorodu,Victoria Island,Private Car,579266,1,20280.0,330,3.0,358800.0,3620.4125,121.0,175227.96,59736.80625,593764.77,102.5
LOS-0700,Egbeda,Ikeja,BRT,610548,0,900.0,240,3.0,19800.0,3815.925,88.0,134320.56,62962.762500000004,217083.32,35.56
LOS-0701,Egbeda,Victoria Island,Danfo,77010,0,3200.0,240,3.0,84480.0,481.3125,88.0,16942.2,7941.65625,109363.86,142.01
LOS-0702,Surulere,Ikeja,Danfo,95204,0,1800.0,120,1.5,47520.0,595.025,44.0,10472.44,4908.95625,62901.4,66.07
LOS-0703,Ikorodu,Victoria Island,Danfo,323811,0,3600.0,240,3.0,95040.0,2023.81875,88.0,71238.42,33393.009375,199671.43,61.66
LOS-0704,Surulere,Victoria Island,Private Car,585479,0,8000.0,120,1.5,184000.0,3659.24375,44.0,64402.69,30188.7609375,278591.45,47.58
LOS-0705,Egbeda,Ikeja,Danfo,253557,0,1600.0,240,3.0,42240.0,1584.73125,88.0,55782.54,26148.065625,124170.61,48.97
LOS-0706,Egbeda,Victoria Island,BRT,86284,0,1960.0,240,3.0,43120.0,539.275,88.0,18982.48,8898.0375,71000.52,82.29
LOS-0707,Surulere,Victoria Island,Private Car,677597,0,8000.0,120,1.5,184000.0,4234.98125,44.0,74535.67,34938.5953125,293474.27,43.31
LOS-0708,Ikorodu,Ikeja,Private Car,662677,0,9600.0,240,3.0,220800.0,4141.73125,88.0,145788.94,68338.565625,434927.51,65.63
LOS-0709,Egbeda,Ikeja,Private Car,458243,0,6000.0,240,3.0,138000.0,2864.01875,88.0,100813.46,47256.309375000004,286069.77,62.43
LOS-0710,Ikorodu,Ikeja,Danfo,175831,0,2400.0,240,3.0,63360.0,1098.94375,88.0,38682.82,18132.571874999998,120175.39,68.35
LOS-0711,Surulere,Victoria Island,Danfo,158644,0,1800.0,120,1.5,47520.0,991.525,44.0,17450.84,8180.08125,73150.92,46.11
LOS-0712,Surulere,Ikeja,Danfo,75325,1,2700.0,210,1.5,47520.0,470.78125,77.0,14500.06,3883.9453125,65904.01,87.49
LOS-0713,Egbeda,Ikeja,Danfo,189214,0,1600.0,240,3.0,42240.0,1182.5875,88.0,41627.08,19512.693750000002,103379.77,54.64
LOS-0714,Egbeda,Victoria Island,BRT,338716,1,1960.0,330,3.0,43120.0,2116.975,121.0,102461.59,34930.0875,180511.68,53.29
LOS-0715,Egbeda,Ikeja,BRT,79846,0,900.0,240,3.0,19800.0,499.0375,88.0,17566.12,8234.11875,45600.24,57.11
LOS-0716,Surulere,Ikeja,BRT,282112,0,1140.0,120,1.5,25080.0,1763.2,44.0,31032.32,14546.4,70658.72,25.05
LOS-0717,Egbeda,Victoria Island,Danfo,248041,1,4800.0,330,3.0,84480.0,1550.25625,121.0,75032.4,25579.228124999998,185091.63,74.62
LOS-0718,Egbeda,Victoria Island,Private Car,305719,0,14000.0,240,3.0,322000.0,1910.74375,88.0,67258.18,31527.271875000002,420785.45,137.64
LOS-0719,Surulere,Ikeja,Danfo,306384,0,1800.0,120,1.5,47520.0,1914.9,44.0,33702.24,15797.925000000001,97020.16,31.67
LOS-0720,Egbeda,Ikeja,BRT,310380,1,900.0,330,3.0,19800.0,1939.875,121.0,93889.95,32007.9375,145697.89,46.94
LOS-0721,Egbeda,Victoria Island,BRT,610928,0,1960.0,240,3.0,43120.0,3818.3,88.0,134404.16,63001.950000000004,240526.11,39.37
LOS-0722,Ikorodu,Victoria Island,Private Car,662569,0,15600.0,240,3.0,358800.0,4141.05625,88.0,145765.18,68327.42812499999,572892.61,86.47
LOS-0723,Egbeda,Victoria Island,Danfo,189874,1,4800.0,330,3.0,84480.0,1186.7125,121.0,57436.89,19580.756250000002,161497.64,85.06
LOS-0724,Egbeda,Ikeja,Danfo,82387,0,1600.0,240,3.0,42240.0,514.91875,88.0,18125.14,8496.159375000001,68861.3,83.58
LOS-0725,Surulere,Ikeja,Private Car,648910,0,4800.0,120,1.5,110400.0,4055.6875,44.0,71380.1,33459.421875,215239.52,33.17
LOS-0726,Ikorodu,Victoria Island,Private Car,760566,0,15600.0,240,3.0,358800.0,4753.5375,88.0,167324.52,78433.36875000001,604557.89,79.49
LOS-0727,Surulere,Ikeja,BRT,841436,1,1140.0,210,1.5,25080.0,5258.975,77.0,161976.43,43386.543750000004,230442.97,27.39
